,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
168,,15,0,0,,,0,,,,2,0,,,17336,308,0,0,1885,,,4446,0,0,2576,1,0,,24352,2,,0,4,,31,,,18,0,1,0,8,0,5527,0,,0,0,14,2765,,,,0,0,0,0,,,4,0,,,30,83,0,1686,0,,4,1,0,0,0,0,11,0,,,,,0,2161,523,,,,0,0,,0,1920,0,,,20,,,,,0,,0,0,0,0,,0,,,36,42,130889,1,0,0,50,,3,755,0,128,,,,26,,1,0,,,19352,0,0,4,0,0,0,0,,0,17,,0,1,0,66913,1,0,0,,,0,3,,4,,0,,1,0,,0,1,1,,,0,1027,,825,0,0,0,,,,,1417,262,342,,,,5,0,0,0,25,,26,212,,100103,,2,123,0,,,,0,,,0,0,,0,100414,0,,,0,131,,,0,0,,84,,8391,1280,,98,,1,,0,462,501,,,0,0,984,0,0,,0,0,,0,1,0,,,0,4,22087,21646,46557,0,0,,2,1117,,,,,0,3,0
169,,3124,83,468,,,2164,,,,399,73,,,15203,10983,81,25,42,,,128,10,64,50734,1,30,,19,158,,121,286,,2840,,,2672,38,72,297,80,231,26856,1107,,31,18,933,6190,,,,1590,0,236,626,,,148,1199,,,264,1611,124,2404,26,,970,523,1614,39,5,133,120,940,,,,,6,1537,12171,,,,13,55,,24,61445,1492,,,1674,,,,,116,,268,26,331,139,,59,,,5041,90,1941,15970,3204,4131,1204,,1558,5863,75,1147,,,,153,,2727,359,,,214,11,15,161,432,14,219,238,,224,2041,,635,20,36,492,1,20,226,,,30,39,,1117,,13,,52,321,,18241,96,339,,,142,0,,2996,71,32,646,,,,,3285,129,1430,,,,173,17,20,484,1282,,7875,2800,,81,,1429,6541,121,,,,13,,,15,2,,18,366,101,,,499,380,,,1628,0,,9665,,910,8448,,970,,15967,,12,4271,16412,,,25,162,1344,0,128,,0,57,,521,61108,11,,,154,354,404,21097,17909,69,229,,543,1509,,,,,92,124,166
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,236,0,2,,,1,,,,158,8,,,188051,354,0,9,5,,,177,2,58,119,0,0,,2,12,,1,13,,450,,,33,0,159,0,701,0,4671,0,,0,0,345,10069,,,,104,0,0,0,,,3,237,,,56,256,0,436,1,,1,42,179,0,0,0,7,113,,,,,4611,130,848,,,,0,0,,1,2921,1,,,106,,,,,1,,0,0,0,0,,0,,,230,11,6279,553,366,588,1248,,24,503,3,2235,,,,10,,204,176,,,19,1,0,3,4,0,0,7,,3,15,,1,0,5,2152,3,0,26,,,0,1,,68,,1,,0,14,,1,3,18,,,110,3284,,0,0,0,0,,,,,249,16,312,,,,15,336,1,14,3166,,299,27,,15,,235,856,0,,,,1,,,0,4167,,0,190,0,,,0,1486,,,13,4,,7183,,3659,475,,850,,1,,15,469,1003,,,28,1,917,11,0,,1674,2,,0,133,0,,,2,400,57,43358,10730,0,5,,7,702,,,,,6,176,980
172,,6,0,14,,,0,,,,50,1,,,288,110,0,16,0,,,2,0,6,82,29,0,,0,43,,0,0,,199,,,25,0,0,0,0,0,3761,0,,0,0,198,18,,,,249,0,0,6,,,73281,1,,,6,15,0,83,0,,108,208,0,2624,0,0,1,9,,,,,0,80,234,,,,0,0,,0,769,0,,,47,,,,,3856,,0,0,0,3,,3434,,,13,9,3,0,1,0,7,,2,451,41,13,,,,3,,31,0,,,0,0,0,0,0,0,0,0,,0,2,,0,0,0,0,0,0,0,,,0,0,,3271,,0,,0,0,,0,0,1,,,0,242,,2,0,0,3,,,,,90,0,0,,,,5373,0,0,72,0,,2,2,,0,,2,87,0,,,,0,,,0,0,,0,0,20,,,0,1,,,0,0,,55,,14,9359,,0,,0,,0,356,305,,,0,0,0,0,0,,0,0,,0,18,0,,,0,34,0,176,91562,5,0,,565,0,,,,,3,0,0
173,,0,0,62,,,0,,,,0,0,,,16,20,0,0,0,,,0,0,0,1107,0,31915,,0,0,,0,0,,9,,,1,4617,0,0,0,2260,421,0,,49,1943,10,0,,,,0,0,105,1,,,0,0,,,5,3,10784,10,0,,0,0,63,0,0,0,0,0,,,,,0,24,2602,,,,69,5,,0,609,2864,,,10,,,,,0,,1849,0,0,0,,0,,,1,0,0,0,0,0,53,,1,540,0,0,,,,0,,0,0,,,0,0,0,0,0,0,9,50,,0,0,,0,0,0,0,0,5545,25,,,36,0,,0,,0,,0,0,,2,0,1,,,0,98,,0,0,0,38380,,,,,34,1,0,,,,0,0,0,0,0,,0,0,,0,,0,22,0,,,,0,,,0,0,,0,1,491,,,44,0,,,0,0,,16,,0,121,,0,,0,,0,30,123,,,14,0,0,0,23245,,0,0,,2,0,0,,,0,0,1,138,48,0,0,,0,0,,,,,0,0,0
174,,0,0,0,,,1,,,,16,0,,,4143,5464,0,102,1143,,,0,0,0,3036,28,54895,,0,7,,0,473,,783,,,72,1524,0,0,0,32941,19245,372,,234,5202,17,0,,,,24,0,213,0,,,1,18,,,212,479,11675,961,0,,13,31,497,0,271,0,9,0,,,,,0,2124,3201,,,,6014,11,,0,17296,55743,,,1404,,,,,0,,1575,1,0,0,,0,,,1052,47,194,0,0,0,10508,,0,30935,0,1339,,,,4,,0,0,,,3221,0,0,5,0,0,3789,300,,10,0,,0,0,0,0,0,16903,258,,,56,0,,129,,0,,0,0,,0,0,628,,,0,4079,,0,9,15891,0,,,,,1389,0,0,,,,22,0,0,0,90,,238,146,,2807,,262,597,0,,,,7,,,0,0,,0,0,289,,,1135,0,,,44,0,,11825,,610,9603,,0,,0,,0,3198,2222,,,0,0,0,0,28046,,0,296,,356,965,0,,,0,0,13354,118643,139310,0,0,,50,0,,,,,0,817,0
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,886,38,139,,,48,,,,116,22,,,1491,854,47,5,6,,,1564,2,130,428,0,2,,21,61,,1211,134,,598,,,330,3,250,96,37,61,1528,36,,0,4,952,1040,,,,573,0,187,19,,,39,578,,,71,257,31,6877,18,,71,135,123,15,0,584,288,602,,,,,4,1630,1290,,,,1,101,,23,6224,170,,,194,,,,,46,,19,2,7,4,,11,,,534,752,925,138,1572,2055,161,,117,764,13,272,,,,141,,157,242,,,35,21,8,341,220,0,92,81,,1114,80,,255,54,12,76,0,6,29,,,2,19,,178,,36,,11,46,,527,18,25,,,76,1427,,71,16,4,102,,,,,0,14,1942,,,,26,0,15,145,1606,,6307,186,,14,,486,2153,55,,,,0,,,0,0,,0,106,19,,,52,74,,,78,0,,500,,840,2836,,856,,3,,0,11069,1024,,,15,88,1431,0,10,,0,34,,101,3341,9,,,90,375,59,5641,7327,21,53,,101,1591,,,,,64,59,27
180,,21,0,1,,,0,,,,0,0,,,254,9,0,0,72,,,10208,0,0,34,0,0,,2,0,,0,1,,5,,,1,0,1,0,0,0,324,0,,2,9,2,3,,,,0,0,1,0,,,0,0,,,12,1,0,8,0,,0,0,3490,0,1,0,0,1,,,,,0,4,159,,,,0,0,,0,48,0,,,6,,,,,0,,0,0,0,0,,0,,,3,0,51602,2736,3,420,11,,4,49,0,9,,,,813,,0,0,,,154,0,0,0,29,0,0,154,,0,4,,0,1,0,52,5,0,0,,,0,1,,2,,0,,0,0,,1,0,0,,,20,147,,8,0,0,0,,,,,13,0,9451,,,,0,0,0,0,1840,,3,6,,98,,1,9,0,,,,0,,,0,0,,0,404,0,,,0,24,,,0,0,,15,,5,17,,1026,,0,,0,16,33,,,5,0,1,0,0,,0,0,,1,9,0,,,4,1,818,1006,222,0,0,,0,1,,,,,1,0,0
181,,628474,0,0,,,0,,,,1,0,,,27340,4086,47,0,9068,,,8,0,125,11431,0,0,,10,6,,0,288,,124,,,151,0,644,0,6,0,65031,0,,0,0,104,1286,,,,29,0,0,0,,,2,0,,,221,490,0,8120,0,,23,37,258,0,0,0,17,0,,,,,458,3823,7222,,,,0,0,,0,43309,17,,,8708,,,,,9,,0,0,0,0,,0,,,788,22,377463,1205,22737,110,2328,,259,27335,0,4635,,,,465,,0,0,,,62473,0,0,10,160,146,0,229,,10,0,,0,0,1,7122,21,0,89,,,0,72,,90,,0,,5,0,,0,429,76,,,247,9308,,1422,1,0,0,,,,,11455,203560,0,,,,32,0,0,17,214,,108,630,,17201,,394,1959,0,,,,6,,,0,0,,0,215481,0,,,0,41803,,,31,0,,4716,,6291,11574,,168,,0,,0,17310,2846,,,626,76,258,19,0,,0,0,,0,5781,0,,,80,681,104401,183937,123325,0,0,,4,244,,,,,0,1,0
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,0,0,0,,,0,,,,280,1,,,159,32,0,16,0,,,4,3,5,56,9,0,,0,62,,0,0,,375,,,10,0,9,0,0,0,858,0,,0,0,475,1884,,,,5946,0,0,0,,,2232,9,,,6,28,0,44,0,,905,605,8,341,0,0,0,0,,,,,0,16,199,,,,0,0,,5,352,0,,,56,,,,,249,,0,0,3,52,,207,,,12,1,426,13,8,0,11,,113,364,66,45,,,,16,,17,0,,,1,0,0,0,51,0,0,3,,4,1,,0,0,0,3,0,0,0,,,0,0,,741,,0,,0,0,,8,0,0,,,0,148,,6,1175,0,3,,,,,26,1,9,,,,0,0,11,464,158,,30,32,,1,,16,150,0,,,,7,,,0,0,,0,9,0,,,0,6,,,0,0,,24,,43,971,,0,,0,,0,104,178,,,0,0,13,0,0,,0,11,,0,20,0,,,0,74,4,379,22528,71,1,,1229,6,,,,,0,0,0
186,,0,0,0,,,0,,,,0,0,,,1444,17,0,1,0,,,1,0,1,4,0,0,,0,0,,0,2,,7,,,3,0,0,0,0,0,201,0,,0,0,9,19,,,,1,0,0,0,,,0,3,,,9,5,0,11,0,,0,3,1,0,0,0,0,0,,,,,10,9,18,,,,0,0,,0,50,0,,,15,,,,,0,,0,0,0,0,,0,,,3,1,19,983,0,0,14,,3,36,0,86,,,,0,,3,0,,,4,0,0,0,0,0,0,0,,0,1,,0,0,0,20,0,0,15,,,0,0,,31,,0,,0,0,,0,0,1,,,0,34,,455,0,0,0,,,,,8,10,0,,,,1,0,0,0,192,,4,3,,4,,0,6,0,,,,0,,,0,7,,0,6,0,,,0,28,,,1,45,,52,,20,11,,8,,0,,0,15,62,,,0,3,0,0,0,,2,0,,0,11,0,,,0,4,2,594,299,0,0,,0,1,,,,,0,3,0
187,,0,1,0,,,0,,,,141543,1,,,301,158,0,2,0,,,1,0,1,169,1,0,,0,1116,,0,1,,23817,,,7,0,0,0,0,0,2687,1,,0,0,1365,262,,,,58,0,0,0,,,13,4,,,4,27,0,45,0,,8,131,1,2,0,0,1,0,,,,,0,42,426,,,,0,0,,0,2431,0,,,20,,,,,22,,0,0,11,1,,7,,,14,4,0,0,0,0,17,,22,1053,0,508,,,,0,,79,0,,,0,0,0,0,0,0,0,0,,0,10,,0,0,0,0,0,0,2,,,0,0,,647,,0,,0,0,,1,0,4,,,0,162,,30,0,0,0,,,,,112,0,0,,,,49,0,0,109,0,,122,438,,0,,32,65,0,,,,0,,,0,0,,0,0,0,,,0,2,,,2,0,,74,,357,7185,,0,,24,,0,98,671,,,0,0,0,0,0,,0,1,,1,61,0,,,0,1,0,437,6406,682,1,,41,3,,,,,0,0,0
188,,0,0,2,,,2,,,,44976,2,,,3297,739,0,119,0,,,0,0,14,579,0,0,,0,3413,,0,0,,6761,,,24,0,0,0,0,0,9378,1,,0,0,76185,3920,,,,2043,0,0,0,,,710,43,,,14,147,0,435,0,,407,6210,3,66,0,0,9,0,,,,,0,359,3218,,,,0,0,,0,7639,0,,,74,,,,,183,,0,0,0,233,,96,,,59,24,22,5,7,2,50,,623,33457,0,13088,,,,4,,110,0,,,0,0,0,1,7,0,0,0,,0,51,,0,0,0,5,0,0,15,,,0,0,,4642,,0,,0,1,,5,0,2,,,0,1371,,17,47,0,0,,,,,637,0,8,,,,1530,0,58,0,58,,69,103,,0,,26,299,0,,,,0,,,2,0,,0,4,0,,,0,1,,,29,0,,106,,98,23606,,0,,0,,0,2469,3909,,,0,0,2,0,0,,0,0,,1,93,0,,,0,85,1,2528,132132,680,2,,11000,1,,,,,0,0,0
189,,125,11,55,,,12,,,,26,16,,,67598,5049,1,376,5479,,,20,0,3,1689,0,0,,2,14,,0,1,,257,,,34,0,44,0,23,0,145567,12,,0,0,151,20227,,,,37,0,60,4,,,25,27,,,2538,185,0,3822,0,,13,109,337,4,0,0,7,0,,,,,0,2177,3416,,,,0,0,,0,19907,9,,,1610,,,,,26,,0,0,0,1,,0,,,148,507,1195,814,79,8,2797,,75,35282,0,65992,,,,535,,555,6,,,41977,0,36,1,150,0,0,388,,0,85,,0,0,0,4274,140,1,206,,,0,0,,321,,0,,27,0,,1,0,87,,,8,3876,,16315,0,0,19,,,,,9879,69105,66,,,,491,178,0,70,0,,84,139,,45215,,12,238,0,,,,0,,,0,0,,0,54757,0,,,0,4267,,,72,7,,751,,9835,7939,,17,,10,,0,4362,4819,,,0,0,194,64,0,,0,100,,69,584,0,,,0,10,62980,36642,484271,0,2,,30,106,,,,,0,0,0
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,14,12,66,,,7,,,,779,285,,,6636,9667,47,3,1,,,12,0,10858,13623,0,0,,0,28,,310,1,,526,,,506,0,0,0,3,4,18490,0,,1,0,115,132,,,,42,0,12,0,,,37,208,,,128,3581,0,4830,0,,8,54,97,0,0,3,155,4,,,,,0,1249,14715,,,,1,0,,345,267497,9,,,2062,,,,,0,,7,0,2,0,,0,,,611,1217,91,14,27,41,14356,,6487,14487,0,231,,,,25,,8137,6,,,14,432,0,393,43,0,0,71,,5127,514,,43,0,0,6,0,4,44,,,0,0,,224,,138,,36,23,,35,3,24,,,6,20852,,251,0,0,36,,,,,21049,1,23,,,,28,0,91,34,34,,0,154,,4,,283,30647,0,,,,0,,,0,0,,0,22,9,,,0,1,,,107,0,,1539,,32,7481,,8,,0,,0,10670,3733,,,21,7,10,0,0,,0,0,,46,750,18,,,6,27678,15,78735,52096,107,204,,108,328,,,,,11,5,12
192,,0,4,24,,,23468,,,,798,26,,,3556,586,10,5,1,,,125,0,350,13449,0,3,,0,52,,4,164,,53961,,,712,0,0,1,0,10,32149,5116,,3,0,152,1087,,,,91,0,454,340,,,9,23,,,26,219,19,599,0,,27,162,54,10,40,1,33,3,,,,,0,368,120231,,,,94,34,,94,30444,19,,,91,,,,,11,,530,2676,0,1,,0,,,277,63,771,28,20,4,456,,83,1889,2,130,,,,3,,561,9,,,3,6,0,33,7,0,4,4,,40,31198,,26,4,67,6,0,15,25,,,5,0,,247,,2033,,0,8,,192,8519,153,,,48,4464,,19,0,0,24,,,,,1876,2,188,,,,68,0,11,45,57,,176,0,,2,,2788,5557,1,,,,0,,,0,0,,1635,5,237,,,8,17,,,37,0,,17591,,25,13680,,17,,1,,72,1059,58910,,,2,12,105,108,8,,0,0,,16,192,2,,,3,5661,10,21659,66238,68,121,,8109,6,,,,,0,16,149
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,2097,0,18,,,0,,,,1,1,,,713,121,0,3,195,,,17838,1,1,113,1,1,,2,1,,0,7,,15,,,49,0,2,0,0,1,1026,0,,124,697,29,24,,,,2,0,31,47,,,0,1,,,28,22,0,65,2,,2,8,17490,0,2,323,1,1873,,,,,2,65,343,,,,0,0,,0,342,1,,,177,,,,,2,,1,0,0,1,,0,,,17,2,66557,5748,23,166,47,,26,293,1,78,,,,5571,,80,41,,,1247,0,0,0,1845,1,0,172,,0,16,,1,1,0,193,9,0,9,,,0,3,,134,,0,,0,0,,177,2,2,,,7613,150,,72,0,0,258,,,,,144,1633,17859,,,,4,0,0,1,13644,,25,27,,0,,34,30,0,,,,0,,,0,0,,0,1645,0,,,0,245,,,1,0,,255,,72,78,,3615,,0,,0,208,139,,,1,1,225,0,0,,0,2,,123,4687,0,,,19,11,2345,2061,1882,0,0,,3,5,,,,,3961,1,0
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,0,85,6,,,8,,,,122,72,,,3893,24071,1,33,9,,,1,0,515,33456,0,0,,0,15,,93,1,,677,,,3697,0,0,0,0,0,23376,0,,0,0,208,248,,,,50,0,4,0,,,14,173,,,1886,2907,0,8796,0,,10,119,242,0,0,0,38,0,,,,,0,1768,18634,,,,0,0,,53,194426,0,,,8929,,,,,0,,0,0,0,0,,0,,,51038,160,0,0,113,333,3445,,19085,239134,0,2,,,,737,,1486,0,,,120,125,0,60,1590,0,0,49,,22,748,,87,0,0,0,0,0,289,,,0,0,,220,,5472,,0,46,,9,1,11,,,0,5990,,438,0,0,0,,,,,8323,99,0,,,,57,0,0,31,6,,820,5862,,76,,0,7519,0,,,,0,,,0,0,,0,74,0,,,0,0,,,405,0,,796,,18,73620,,0,,1,,0,8999,5208,,,3,0,0,0,0,,0,0,,1,14631,1,,,0,3279,139,22429,35819,54,12,,151,1,,,,,0,0,0
197,,528,18,232,,,53,,,,264,55442,,,3008,4191,87086,7,1,,,41,0,191254,4558,0,9,,0,43,,60,3,,239,,,3592,36,55,12,14,35,9977,80,,43,16,154,5849,,,,95,7,317,15,,,68,198,,,1952,7154,13,819,0,,53,228,993,2,10,0,24960,23,,,,,0,2142,7678,,,,1,0,,47077,160886,36,,,7823,,,,,0,,204,12,0,1,,2,,,2413,71,700,16,385,112,1005,,14352,12536,0,976,,,,169,,608734,40,,,9,72950,10,25141,130,0,0,583,,12945,70,,53,9,3,153,3,71,148,,,5,11,,198,,36636,,2315,145,,102,12,69,,,16,11165,,626,25,3,68,,,,,2404,8,94,,,,114,3,4,94,25,,10003,1121,,5,,1494,0,4,,,,0,,,0,0,,0,45,7,,,7,13,,,571,0,,591,,3156,8833,,62,,0,,0,2714,2424,,,74840,19,24,0,0,,0,0,,34,4352,28775,,,36,847255,32,5879,49662,11,231872,,86,1428,,,,,58,50,7
198,,0,0,0,,,2602,,,,0,0,,,661,135,0,0,0,,,0,0,0,4090,0,0,,0,0,,0,99,,11,,,2,0,0,33907,0,1,3238,0,,896,9,4,0,,,,0,0,12410,50392,,,0,0,,,17,10,0,279,0,,0,0,26,0,0,284,1,41,,,,,0,509,3443,,,,43,0,,0,906,147,,,42,,,,,0,,0,0,0,0,,0,,,11,4,0,0,0,0,32,,0,457,0,0,,,,0,,0,1974,,,0,0,0,0,0,0,0,0,,0,16,,0,0,2010,0,0,0,0,,,0,0,,3,,0,,0,0,,0,42,284,,,0,549,,0,0,0,0,,,,,349,0,0,,,,0,0,0,0,0,,0,32,,0,,0,32,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,6978,,0,121,,0,,0,,113,501,766,,,0,5319,1,0,130,,0,0,,0,5,0,,,31105,0,0,2636,613,0,0,,0,0,,,,,0,560,0
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,0,0,0,,,0,,,,0,0,,,8,2,0,14,0,,,2,381,0,0,0,0,,0,0,,0,0,,26,,,0,0,0,0,0,0,759,0,,0,0,17,5,,,,0,0,0,0,,,0,0,,,0,2,0,2,0,,5,0,0,0,0,0,0,0,,,,,0,1,452,,,,0,0,,0,9,2,,,0,,,,,0,,0,0,175,0,,0,,,0,0,12,0,0,0,1,,0,5,48,3,,,,0,,0,0,,,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,1,,0,,0,0,,0,0,0,,,0,10,,1,0,0,1,,,,,0,0,2,,,,3,0,0,0,0,,0,0,,0,,0,0,0,,,,0,,,56,0,,0,0,0,,,0,0,,,0,0,,2,,0,5,,0,,6,,0,5,9,,,0,0,0,0,0,,0,190,,0,0,0,,,0,0,0,1234,2756,0,0,,9,0,,,,,0,0,0
